ID,TARGET
24921,0.02159212
24928,0.31495062
24930,0.01090181
24932,0.01022164
24933,0.01365932
24935,0.56556559
24937,0.19081092
24938,0.01440023
24941,0.04111501
24942,0.00031564
24945,0.05499585
24946,0.17215489
24948,0.00034732
24950,0.05094771
24953,0.00529901
24958,0.00807926
24959,0.02445078
24960,0.06438826
24963,0.03099393
24965,0.00630329
24967,0.03302293
24968,0.23149192
24971,0.26593459
24974,0.24764225
24975,0.01198737
24976,0.06582537
24978,0.00994228
24981,0.04576844
24982,0.01594288
24983,0.04174612
24988,0.23736356
24990,0.01540663
24991,0.00563026
24992,0.01641378
24993,0.04452579
24996,0.00114052
24998,0.05476144
24999,0.01246107
25000,0.20028369
25003,0.0094047
25005,0.02352621
25006,0.04980255
25008,0.01127704
25010,0.06421629
25011,0.05682611
25012,0.00427508
25014,0.01135499
25016,0.01138065
25017,0.01088173
25023,0.23665851
25024,0.00347957
25025,0.0044694
25031,0.02502871
25032,0.08142924
25033,0.023832
25035,0.12889513
25038,0.00984031
25039,0.01438589
25040,0.0090067
25042,6.15462099e-08
25044,0.06418078
25045,0.00803433
25046,0.01675055
25051,0.00038509
25054,4.09873428e-05
25056,0.00969717
25057,0.40843487
25058,0.09894115
25059,0.01010298
25063,0.22517946
25068,5.90208638e-09
25075,0.06662808
25077,0.02285157
25087,0.06516617
25089,0.00348337
25091,0.04030881
25092,0.01177368
25093,0.06653444
25094,0.0781707
25096,0.01170504
25098,0.1899104
25099,0.04062226
25104,0.15469043
25105,0.01322809
25107,0.00639875
25111,0.00818712
25114,8.59790191e-07
25116,0.0782703
25117,0.0110634
25121,0.01413442
25122,0.02034535
25123,0.38214305
25129,0.06307004
25131,0.02912593
25132,0.00350343
25133,0.0072072
25136,0.01308793
25137,0.0073886
25138,0.06285518
25141,0.02009099
25145,0.04703439
25146,0.29461867
25147,0.01769956
25148,0.11985953
25150,0.00726954
25152,0.07871976
25153,0.01521335
25156,0.21978633
25159,0.0075101
25160,0.01498474
25162,0.13780858
25164,0.01688774
25165,0.02417834
25166,0.03960014
25167,0.013345
25168,0.02528299
25170,0.0209165
25171,0.12970291
25172,0.00860203
25173,0.25226912
25175,0.03648012
25177,0.04165241
25183,0.00460312
25184,0.01576544
25189,0.311528
25190,0.1613126
25193,0.00010156
25195,0.02639048
25198,0.00250565
25200,0.05237854
25204,0.0856267
25208,0.23216818
25216,0.04212837
25217,0.0226214
25218,0.05981184
25219,0.07303633
25220,0.00034976
25223,0.09335507
25224,0.02417424
25227,0.00030707
25228,0.00528385
25229,0.01553686
25232,0.11236188
25234,0.03242913
25235,0.01335539
25236,0.00885258
25238,0.00632825
25241,0.02264044
25242,0.04812058
25243,0.20670523
25244,0.01359413
25245,0.0808074
25246,0.00555803
25249,0.05750818
25251,0.99971628
25253,0.00847137
25254,0.00320638
25257,0.10318924
25258,0.03614478
25264,0.01250114
25269,0.09531955
25271,0.07241821
25272,0.02808733
25273,0.18066695
25275,0.0063675
25276,0.01261203
25278,0.04134242
25279,0.03310476
25280,0.03006209
25282,2.61666228e-21
25288,0.02034535
25289,0.23656885
25290,0.18036689
25292,0.20366821
25294,0.00446855
25295,0.01379601
25296,0.0094529
25297,0.00210398
25299,0.02938058
25302,0.02882216
25304,1.
25306,0.03068533
25309,0.03320074
25310,0.02034535
25312,0.01867798
25313,0.07392745
25314,0.10508007
25315,0.0035404
25316,0.2281481
25318,0.01136872
25321,1.52981096e-15
25322,0.03188719
25323,0.27127099
25325,0.00741297
25328,0.01960062
25329,0.2061621
25331,0.00981
25332,0.07210212
25333,0.17428717
25336,0.1284558
25339,0.00554138
25340,0.04763592
25343,0.04124401
25347,0.02770597
25349,0.03520314
25350,0.0746629
25354,0.00723218
25355,0.00846815
25359,0.05315941
25360,0.24667212
25362,0.02298695
25366,0.02515111
25369,0.02007726
25377,0.00543697
25378,0.00221317
25379,0.01369523
25381,0.11761615
25382,0.04443337
25383,0.28804037
25384,0.01102934
25386,0.0259548
25388,0.00052689
25390,0.07511914
25392,0.01004901
25393,0.00095751
25394,0.01605061
25395,0.16529585
25396,0.20695531
25397,0.03999844
25398,0.03146715
25399,0.00557542
25400,0.01751295
25401,0.04636212
25402,0.10082044
25404,0.06285848
25405,0.02347402
25407,0.00720138
25408,0.0078324
25409,0.00756559
25410,0.40308478
25412,0.00356315
25413,0.01064569
25415,0.0524226
25416,0.21116647
25418,0.00598736
25420,0.16040273
25421,0.04655625
25423,0.00048161
25425,0.04908988
25426,0.13018914
25429,0.15418774
25430,0.00512687
25437,0.00450934
25447,0.05057675
25449,0.00871636
25450,0.00526316
25452,0.0313189
25454,0.13371919
25455,0.03247395
25457,0.00357729
25458,0.00512561
25459,0.02034535
25461,0.2078824
25462,0.12902957
25463,0.01695379
25464,0.00966994
25466,0.04588028
25470,4.48753672e-05
25472,0.13214773
25475,4.12496092e-06
25478,0.0365929
25481,0.06392117
25482,0.00699477
25484,0.01094469
25485,0.05626953
25486,0.20253247
25490,0.06459121
25491,0.01130202
25493,0.00720694
25494,0.07316406
25496,0.02152997
25500,0.04803759
25504,0.04289826
25506,0.00728477
25507,0.01261773
25508,0.14094059
25511,0.17897715
25512,0.00090213
25514,0.00165319
25517,0.01163988
25518,0.02889443
25520,0.06066862
25526,0.01620808
25529,0.11228088
25530,0.03163245
25534,0.01583938
25536,0.00064917
25537,0.19143546
25538,0.04234406
25539,0.16992256
25541,0.00734899
25542,4.64797445e-09
25543,0.01735832
25544,0.03261418
25545,0.08045806
25548,0.01482696
25550,0.06597234
25551,0.00729548
25552,0.06515165
25553,0.02913235
25554,0.01598539
25556,1.37054723e-08
25560,0.02827114
25563,0.00713695
25564,0.01797131
25567,0.02229488
25568,0.02812167
25574,0.18809824
25576,0.00477527
25581,0.00887896
25582,0.0391131
25585,0.00343731
25588,0.19703151
25591,0.07467042
25592,0.02034535
25595,0.03918766
25597,0.02281672
25600,0.09166231
25603,0.01576611
25606,0.00483956
25607,0.01241059
25609,1.
25610,0.00680826
25611,0.00355783
25612,0.00770711
25613,0.00896129
25614,0.00129896
25618,0.05855985
25619,0.07871663
25621,0.09240521
25624,0.14033979
25625,0.0102353
25626,0.01199592
25628,0.05268191
25630,0.02904657
25631,0.00717724
25635,0.28158781
25638,0.00792104
25642,0.05418515
25643,0.02291532
25651,0.00829755
25652,0.01134295
25653,0.05482224
25654,0.20390593
25655,0.01044379
25659,0.01570739
25663,0.12880933
25667,0.02910792
25668,0.23323466
25670,0.04912334
25671,0.00556328
25672,0.03390115
25675,0.04026688
25679,0.00956512
25680,0.0184988
25686,0.01186262
25690,0.02168761
25692,0.00133003
25696,0.03238132
25698,0.03982472
25700,0.05688687
25702,0.03595274
25703,0.05027907
25706,0.05378421
25707,0.02310725
25709,0.03796665
25712,0.05337392
25713,0.00474316
25716,0.03278907
25718,0.01868119
25721,0.03862814
25722,0.00575369
25725,0.08051898
25726,2.26953907e-05
25727,0.02034535
25728,0.03293274
25730,0.00419303
25732,0.04181179
25733,0.012757
25734,0.00469873
25739,0.00177761
25740,2.07368238e-08
25742,0.03417964
25746,0.06535774
25747,0.02049453
25748,0.00070606
25749,0.01163005
25750,0.09765594
25753,0.00781755
25754,0.00906735
25756,0.01522862
25757,0.00716872
25758,0.00701972
25759,0.0118647
25760,0.00021383
25763,0.0072041
25764,0.01294172
25768,0.03181385
25770,0.05069248
25771,0.05880031
25772,0.18626828
25773,0.18423545
25775,0.01807509
25778,0.06454039
25780,0.01249366
25782,0.0201507
25783,0.02285327
25784,1.64541652e-05
25788,0.03370551
25791,0.10505491
25792,0.00383955
25796,0.08581305
25797,0.13809276
25798,0.01876055
25800,0.19342196
25801,0.01164666
25802,0.01154618
25804,0.0300464
25805,0.06975599
25806,0.00744739
25809,0.01355345
25811,0.05308814
25813,0.47513542
25814,0.00241289
25815,0.0081197
25818,0.00927955
25821,0.00802358
25823,0.18694845
25824,0.01024469
25826,0.02201888
25827,0.06186657
25828,5.63891511e-09
25829,0.02526256
25830,0.04168689
25833,0.02932203
25835,0.0092404
25836,0.04220926
25837,0.00463843
25840,0.00770931
25842,0.04286079
25843,0.01562874
25844,0.02281804
25845,0.00429631
25846,0.06538218
25848,0.00362993
25852,0.05805309
25854,0.02510343
25857,0.18073085
25858,0.11965863
25860,0.25579348
25861,0.02992584
25865,0.00754562
25866,0.19173722
25869,0.00752771
25870,0.03270263
25871,0.27302927
25873,0.01678665
25876,0.00799372
25882,0.00818826
25883,0.00901142
25886,0.03592438
25892,0.00617559
25893,0.4701786
25894,0.01590822
25895,0.05304262
25896,0.01001165
25897,0.01072068
25901,0.04354278
25902,0.03286832
25905,0.00590981
25906,0.19590795
25907,0.17242239
25908,0.34641656
25909,0.00264874
25910,0.04444095
25912,0.06196905
25913,0.00732643
25914,0.03005153
25915,0.00174847
25916,6.88477085e-05
25917,0.00434423
25918,0.16850486
25921,0.00497564
25922,0.00503898
25924,0.01694221
25925,0.00638596
25927,0.01691592
25932,0.00973423
25936,0.00326219
25938,0.01221871
25939,0.06099263
25940,0.03976474
25944,0.05136225
25949,0.01566778
25950,0.05651206
25952,0.02034535
25954,0.02972258
25955,0.01278485
25956,0.0910434
25957,0.0003653
25962,0.04196769
25964,0.00806915
25965,0.0106653
25966,6.10650826e-18
25970,0.08890516
25972,0.04036993
25976,0.01127704
25978,0.03398738
25985,0.09221478
25986,0.03870696
25988,1.19938186e-05
25990,0.05173426
25992,0.04315055
25993,0.00720744
25994,0.06388225
25996,0.00817002
25997,0.04043182
25999,0.12822707
26003,0.0346816
26004,0.20659719
26005,0.01489165
26006,2.50576818e-07
26007,0.03787642
26008,0.0144703
26009,0.00751853
26012,0.26262259
26015,0.02101378
26016,0.06407727
26018,0.06620471
26019,0.00984462
26020,0.01365587
26021,0.03619703
26023,0.00674423
26025,0.06566724
26026,0.00875995
26027,0.26918998
26030,0.0425703
26031,0.03676487
26035,0.01106283
26039,0.10456337
26040,0.13003269
26042,0.00827303
26043,0.0096279
26048,0.03250439
26052,0.07754856
26053,0.01419124
26056,0.00431475
26059,0.10601371
26062,0.01449766
26063,0.016713
26065,0.01318056
26067,0.05693034
26069,0.00447948
26074,0.01142814
26075,0.04495643
26076,0.02625047
26077,0.07007035
26078,0.03099978
26081,0.03159571
26083,0.00821473
26084,0.00749135
26086,0.01816122
26088,0.83780116
26089,0.03636937
26090,0.01884914
26091,0.06023386
26094,0.05149811
26096,0.173963
26098,0.17913111
26100,0.02226642
26101,0.02778017
26102,0.00805988
26106,0.0263536
26107,0.00888134
26109,0.0082209
26113,0.00524439
26114,0.02986377
26115,0.111372
26116,0.01418216
26121,0.02370484
26123,6.22704821e-09
26124,0.22753869
26126,0.02034535
26127,0.05667146
26131,0.02354051
26132,0.00999368
26134,0.03183771
26136,0.01045953
26139,0.00239836
26140,0.08125148
26141,0.04872733
26142,0.00832308
26144,0.00490917
26145,0.00778431
26146,0.00317974
26148,0.03833899
26155,0.03926413
26157,0.02069616
26158,0.00662392
26159,0.12817788
26160,0.04487855
26161,0.0185487
26163,0.0519076
26166,0.02627384
26170,0.00806316
26173,0.00957548
26176,0.06576491
26178,0.00048236
26179,0.00234831
26185,0.04148788
26186,0.07453681
26187,0.09461708
26188,0.00275128
26192,0.00870671
26194,0.17953853
26195,0.04186244
26196,0.00984386
26199,0.00328812
26200,0.04885025
26206,0.13826101
26207,0.04772681
26208,0.01812147
26210,0.01427728
26213,0.0141675
26214,0.14708802
26215,0.00760936
26217,0.05953448
26218,0.03995926
26222,0.02414075
26225,0.01420363
26226,0.00630277
26228,0.00593068
26229,0.06147192
26233,0.0010142
26234,0.01157961
26235,0.02347627
26239,0.007174
26241,0.03112788
26242,0.29212785
26243,0.04962933
26244,0.02117238
26247,0.0588433
26248,0.06902117
26249,0.02813964
26253,0.02705232
26254,0.03599608
26255,0.11854173
26256,0.08911164
26259,0.04849553
26261,0.00946618
26262,0.22381571
26264,0.0866415
26265,0.19177221
26266,0.00877024
26267,2.65064548e-09
26268,0.02074887
26270,0.0012546
26273,0.00835703
26275,0.01070209
26278,0.03471353
26279,0.06691311
26281,0.05097536
26284,0.01232438
26287,0.1946326
26288,0.00558787
26295,0.04534535
26298,0.05968187
26299,0.0979818
26300,0.07442629
26301,0.02783352
26303,0.16809058
26305,0.02590496
26308,0.00654555
26310,2.14361571e-05
26312,0.01700059
26313,0.06329286
26314,0.00129305
26316,0.00029475
26317,0.00864395
26319,0.04019839
26322,0.05411705
26323,0.02858634
26329,3.08515594e-15
26334,0.00678747
26335,0.00718534
26338,0.06521634
26344,0.010508
26345,0.00753572
26346,0.12073448
26348,0.00720758
26349,0.1337342
26351,0.00943266
26352,0.02919879
26354,0.02533252
26355,0.01025946
26359,0.04112199
26361,0.01615831
26363,0.00215104
26364,0.01826501
26365,0.00686514
26369,0.00687628
26371,0.08191963
26374,0.04987745
26376,0.01476626
26378,0.0124752
26380,0.94685048
26381,0.00931326
26382,0.14183336
26383,0.00070671
26384,0.01770124
26387,0.0065696
26388,0.04900519
26390,0.07669705
26391,0.09472834
26393,0.03160575
26394,0.00843562
26395,7.14540920e-06
26396,0.0050722
26397,0.00447153
26398,0.06949933
26399,0.04384443
26400,0.00420697
26401,0.00138635
26402,0.07614898
26403,0.13827689
26405,0.02738484
26407,0.02309638
26408,0.06906919
26409,0.00709879
26410,0.01621925
26412,0.02721239
26413,0.01026354
26414,0.03206945
26415,0.20857285
26417,0.12486615
26419,0.01417905
26420,0.00276648
26421,0.01544915
26422,0.03520607
26423,0.15699512
26425,0.02034535
26427,0.02244753
26428,0.03837308
26429,0.07058384
26432,0.00048612
26433,0.1461128
26434,0.01011903
26438,0.01127704
26440,0.20450914
26441,0.01188207
26442,0.0601618
26444,0.01169436
26447,0.05335968
26449,0.02603921
26450,0.01720801
26453,0.04714882
26459,0.01700014
26460,0.13916187
26461,0.00297346
26462,0.00739986
26464,0.17086132
26465,0.01091816
26467,0.15256821
26477,0.03489415
26479,0.05623832
26483,0.02034535
26485,0.19697139
26486,0.05781616
26487,0.0370614
26488,0.09647665
26489,0.00281524
26491,0.00443402
26492,0.01271503
26495,0.02211695
26496,0.01036891
26497,0.03787084
26498,0.02330643
26499,0.0160372
26501,0.18491684
26508,0.00859879
26509,0.17980771
26510,0.06148924
26511,0.01580912
26512,0.04625661
26515,0.04371141
26517,0.0107202
26519,0.06318627
26521,0.00251315
26522,0.00809905
26524,0.05261548
26525,0.00716994
26526,0.03849553
26527,0.04542605
26530,0.01967445
26531,0.0282452
26537,0.00036085
26538,0.07246307
26540,0.01615961
26543,0.01010132
26545,0.18505445
26546,0.03279223
26547,0.01002061
26549,0.04409601
26551,0.04011993
26552,0.03572631
26555,0.053938
26556,0.00273738
26563,0.02854304
26564,0.02864891
26565,0.15598838
26567,0.00613881
26569,0.0269984
26570,0.03544974
26572,0.00553303
26577,0.03858681
26579,0.01017589
26581,0.00838518
26582,0.00370074
26584,0.03296042
26588,0.21718843
26591,0.00936472
26592,0.00082342
26593,0.0069742
26595,0.02413236
26596,0.03179716
26599,0.07474059
26600,0.00207141
26605,0.04777358
26607,0.02010172
26610,0.06058253
26614,0.01929813
26615,0.01218377
26616,0.01253575
26617,0.06033113
26621,0.05686041
26622,0.00241681
26624,0.0071811
26625,0.00903992
26628,0.00938333
26629,0.04234781
26631,0.00299916
26636,0.01967612
26639,3.03744218e-05
26640,0.01661312
26641,0.01818682
26643,0.02443706
26644,0.03742285
26645,0.06203525
26648,0.00659377
26649,0.09064414
26652,0.01379437
26654,0.02284842
26657,0.19163837
26659,0.01025196
26662,0.00433964
26664,0.01406983
26665,0.0573158
26668,0.0649885
26670,0.010758
26673,0.00021532
26674,0.31872901
26676,0.189045
26677,0.02338446
26679,0.05277114
26683,0.0081648
26684,0.18480663
26685,0.007402
26689,0.19626379
26691,0.01147946
26692,0.00999568
26693,0.03370662
26694,0.05744975
26695,0.01126871
26696,0.01527254
26697,0.06319024
26698,0.22795764
26700,0.00815886
26704,0.04540628
26706,0.25181445
26710,0.01035979
26714,0.27680075
26719,0.06991377
26720,0.01529304
26721,0.06502998
26722,0.03561378
26724,0.00087987
26728,0.00713557
26729,1.62849096e-06
26730,0.00024656
26731,0.02969718
26734,0.19273232
26735,0.00011957
26738,0.03615392
26740,0.10321991
26742,0.01374519
26747,0.05233918
26749,0.00436551
26750,0.07585467
26752,0.03181468
26755,0.17953853
26758,0.01587838
26761,0.04562729
26762,0.02700589
26767,0.0313765
26772,0.00759389
26775,0.01618926
26777,0.00275963
26780,0.01922609
26785,0.04408342
26787,0.01393042
26788,0.00059878
26789,0.00798806
26792,0.05162966
26794,0.00836379
26795,0.24158011
26797,0.0483423
26798,0.17626624
26803,0.08373704
26804,0.00442402
26805,0.04673561
26806,0.00281861
26808,0.00285667
26809,0.00540583
26810,0.00939951
26813,0.01365039
26817,0.01370992
26819,0.01420639
26823,0.00668902
26824,0.01807683
26826,0.0232585
26828,0.01874984
26829,0.07585467
26830,0.26373026
26834,0.07569554
26839,0.01072206
26842,0.01879049
26848,0.05815643
26851,0.00354846
26852,0.00155614
26853,0.14620075
26854,0.00668277
26855,0.06978949
26858,0.03598554
26860,0.00274828
26861,0.00301628
26862,0.00994539
26865,0.04762178
26866,0.00674832
26868,0.24221303
26873,0.00269447
26876,0.0765257
26877,0.28297791
26879,0.0651896
26880,0.00389602
26882,0.05369122
26884,0.0321794
26885,0.00982636
26887,0.06322981
26892,0.00545663
26893,0.00034878
26896,0.24442345
26897,0.00357729
26899,7.62421905e-06
26900,0.10773236
26901,0.06711067
26902,0.03688253
26903,0.07863772
26906,0.00865792
26907,0.0128516
26912,0.11943048
26913,0.09070317
26920,0.01193326
26921,0.06690233
26922,0.07319608
26926,0.02688791
26927,0.00665305
26930,0.00307893
26931,0.19160919
26938,0.02685077
26939,1.68353552e-07
26941,0.03159581
26942,0.02034535
26945,0.00937095
26949,0.00575498
26950,0.00306133
26951,0.04074099
26952,0.06544892
26955,0.01235285
26958,0.01049237
26960,0.03621281
26961,0.05010854
26964,0.05138353
26965,0.05162807
26966,0.09778828
26968,0.04835257
26970,0.27759823
26971,0.08623638
26974,0.08158397
26976,0.05237186
26978,0.01919107
26979,0.02034535
26981,0.02274392
26982,0.14659362
26983,0.05750818
26987,0.99557632
26989,0.04162828
26991,0.02464023
26992,0.18956877
26993,0.02336338
26995,1.06637801e-08
26996,0.01233783
26997,0.02772628
27000,0.04891297
27001,0.00198726
27004,0.03362592
27011,0.02458076
27013,0.01334222
27016,0.02234613
27018,0.00435816
27019,0.02327801
27020,0.00992513
27021,0.00575131
27022,0.01619245
27023,0.00092689
27025,0.00929917
27030,0.1254732
27032,2.87866410e-13
27033,0.06018486
27038,0.01391166
27040,0.01001719
27041,0.19177221
27043,0.00561139
27045,0.13729736
27046,0.0451208
27049,0.02998744
27050,0.09580811
27054,0.00764092
27055,0.01976361
27058,0.05549983
27059,0.16417478
27060,0.12262224
27062,0.01700254
27064,0.04304227
27068,0.11027039
27070,0.04174733
27072,0.00745422
27073,0.01547539
27080,0.09651498
27084,0.08342674
27085,0.01092718
27087,0.0070124
27089,0.00152403
27091,0.01235905
27093,0.09317643
27100,0.24403785
27101,6.23207306e-05
27102,0.09668439
27103,0.02945627
27106,0.01619375
27109,0.00306674
27113,0.011936
27115,0.00353086
27116,0.07435363
27119,0.17263135
27120,0.01473745
27123,0.03787397
27124,0.03133846
27125,0.03144172
27127,0.05274408
27128,0.00746329
27129,0.06278653
27132,0.00093137
27133,0.13941649
27135,0.04445221
27137,0.08838675
27138,0.00724373
27139,0.07350123
27140,0.05519327
27141,0.01889813
27144,0.09712014
27145,0.03343455
27146,0.01718313
27149,0.08768217
27151,0.12862499
27152,0.00182048
27153,0.02034535
27154,0.01588605
27164,0.00904118
27167,0.02777001
27168,0.15449223
27169,0.01651047
27171,0.01427564
27173,0.08491679
27175,0.14524774
27181,0.27896336
27182,0.0265539
27183,0.06252762
27184,0.02162476
27185,0.04567924
27187,0.00850775
27188,0.01821882
27189,0.02034535
27191,0.02809289
27192,0.0089478
27194,5.93406685e-06
27195,0.03144601
27196,0.15103783
27197,0.20561831
27198,0.05592066
27199,0.06907821
27200,0.00575121
27202,0.02075229
27203,8.29605329e-15
27204,0.01590401
27206,0.16243215
27208,0.00531237
27209,0.03487054
27210,0.00808743
27211,0.1886076
27212,0.19207641
27213,0.01645138
27214,0.00014669
27216,0.00134469
27217,0.00320567
27221,0.11151094
27222,0.0075722
27223,0.00708855
27225,0.09422789
27226,0.06456412
27227,0.17281596
27228,0.00242692
27233,0.05364279
27234,0.02779278
27237,0.20126565
27238,0.03056303
27241,0.01526766
27242,0.02531666
27244,0.02563058
27245,0.02253741
27246,0.01080706
27247,0.03003112
27248,0.01249489
27249,0.00564678
27251,0.00259078
27254,0.0320313
27255,0.01037376
27256,2.82325946e-05
27258,0.20558961
27259,0.00790652
27260,0.00720758
27261,0.01530584
27262,0.04113756
27263,0.05404475
27265,0.00985012
27267,0.01177626
27272,0.01146946
27273,0.00048547
27274,0.2503674
27275,0.04949256
27277,1.44048931e-06
27278,0.00139483
27279,0.07217041
27281,0.05044122
27282,0.02970034
27283,0.00388062
27284,0.28974235
27285,0.06500045
27286,0.07861678
27289,0.23635182
27291,0.01487447
27294,0.25334179
27295,0.03628913
27296,0.00462337
27298,0.2990568
27299,0.00105746
27303,0.03497522
27304,0.01575165
27305,0.03401113
27306,0.01465792
27308,0.01734555
27309,0.2048852
27310,0.12413784
27312,0.00085172
27313,0.03601226
27314,0.01576459
27316,0.02034535
27317,0.0370995
27318,0.01218483
27320,0.00873148
27321,0.00744101
27327,0.14016117
27330,0.01169946
27334,0.02034535
27336,0.15961903
27340,0.03389901
27341,0.04339069
27342,0.05819003
27343,0.00278022
27350,0.00193434
27352,0.29299763
27353,0.01393926
27354,0.02787825
27356,0.01072132
27357,0.02625283
27358,0.05572034
27359,0.20167385
27360,0.05670266
27362,0.04844175
27363,0.01709156
27366,0.06965114
27369,0.00549862
27370,0.0092863
27372,0.19013324
27378,0.0851286
27381,0.02623472
27388,0.23621397
27390,0.01477551
27393,0.00541641
27394,0.0431
27395,0.00882697
27397,0.00406353
27406,0.00860946
27407,0.02034535
27408,0.00737814
27409,0.02192614
27412,0.00466396
27414,0.00300463
27415,0.06446309
27419,0.20647372
27422,0.09957951
27423,0.00045732
27424,0.01579859
27425,0.02187931
27427,0.08734328
27428,0.05928634
27431,0.00612841
27432,0.04227469
27434,0.02504938
27435,0.00094603
27436,0.07165985
27439,0.0588211
27441,0.00089307
27442,0.01807581
27443,0.01904473
27444,4.91183361e-09
27445,0.04920948
27446,0.07243094
27451,0.01100893
27453,0.01132497
27454,0.0531113
27455,0.06194611
27459,0.02223775
27461,0.05928995
27465,0.02398024
27466,0.00039402
27469,0.00047395
27470,0.03753296
27471,0.01872482
27472,0.00561904
27476,0.00799903
27479,0.00666412
27480,0.00158469
27483,0.02120194
27484,0.04365772
27487,0.01041621
27488,0.00864771
27491,0.30714086
27492,0.02443444
27493,0.00474126
27494,0.02672371
27495,0.00412174
27497,0.02898502
27499,0.02565033
27502,0.00063958
27503,0.28426969
27508,0.01078229
27511,0.00914755
27512,0.25697964
27514,0.03080617
27515,0.00720806
27516,0.00907884
27518,1.07637478e-19
27520,0.03048891
27525,0.03614937
27527,0.01611107
27528,0.00853356
27530,0.00718104
27532,0.1557795
27534,0.19776052
27536,5.42021465e-16
27538,0.13320124
27540,0.0047678
27544,0.04819803
27550,0.00214668
27552,0.00076112
27553,0.08646085
27556,0.02346859
27557,0.04813373
27558,0.00873291
27559,0.04760864
27562,0.06315758
27564,0.97309786
27566,0.01073447
27567,0.05982438
27568,0.16616032
27569,0.02086038
27571,0.09793863
27572,0.03285665
27576,0.00748247
27578,0.00220826
27579,0.00494218
27582,0.00586364
27584,0.23377737
27585,0.15917315
27587,0.00798827
27588,0.14217955
27589,0.00947509
27593,0.01356453
27594,0.05728442
27595,0.04318849
27596,0.00712728
27602,0.20892872
27604,0.02050586
27606,0.06863146
27610,0.008361
27611,0.02021437
27615,0.00527962
27617,0.07454492
27620,0.02154546
27622,0.00035056
27623,0.00343217
27624,6.84348124e-05
27626,0.00850387
27627,0.01014248
27628,0.02151935
27629,0.02063413
27630,0.01070924
27631,0.02034535
27632,0.02072853
27635,0.00530861
27636,0.03580979
27637,0.007217
27638,0.0174951
27641,0.02533252
27642,0.19177221
27643,0.06361738
27644,0.00915753
27645,0.03717653
27646,0.06273516
27647,0.01906195
27649,0.25616598
27650,0.0235372
27652,0.05557868
27654,0.09482005
27656,0.0151387
27657,0.05009764
27658,0.02142849
27660,0.00594566
27663,0.00413665
27664,0.00425062
27667,0.02034535
27669,0.06112305
27672,0.02019699
27673,0.00720724
27674,0.01306729
27676,0.0903438
27678,0.02399891
27679,0.02382806
27680,0.03988227
27681,0.06201632
27682,0.00478783
27683,0.00873203
27685,0.22246584
27686,0.04411444
27687,0.01751571
27689,0.03351746
27690,0.01963876
27696,0.13978264
27698,0.05718772
27699,0.02034535
27700,0.04957244
27701,0.00700151
27704,0.22199956
27706,0.01132871
27710,0.10972713
27712,0.05280264
27713,0.00239397
27714,0.00726697
27715,0.00416768
27716,0.05260329
27718,0.05970645
27721,0.00829677
27728,0.03323729
27730,0.04573366
27733,0.05137339
27735,0.0715591
27741,0.00591999
27742,0.12357631
27744,0.04106883
27749,0.01572953
27750,3.13095853e-07
27751,0.00302167
27752,0.01809362
27754,0.03190291
27756,0.0054775
27758,0.03798628
27762,0.00581086
27764,7.49387254e-06
27765,0.01963697
27768,0.0668841
27772,0.24291316
27773,0.01602243
27776,0.00470034
27778,0.02507834
27779,0.03026529
27780,0.01072284
27782,0.01051387
27784,0.03326698
27785,0.00634315
27786,0.04110789
27788,0.01348196
27792,0.01698808
27797,0.0675085
27799,0.24375348
27801,0.01261513
27802,0.05661435
27803,0.00126841
27804,0.064062
27806,0.06635792
27807,0.0101162
27808,0.01700887
27810,0.02673265
27811,0.0032975
27814,0.16678382
27815,0.28360268
27817,0.01900256
27818,0.22329712
27819,0.01135304
27829,0.03383299
27831,0.00673089
27832,0.05730608
27833,0.02695476
27836,0.00933472
27837,0.07934577
27839,0.01702842
27840,0.19142859
27841,0.00719785
27842,0.23810813
27843,0.0283462
27845,0.00536497
27847,0.03549831
27848,0.00448117
27849,0.03782454
27850,0.02119072
27851,0.01495996
27854,0.00861577
27855,0.03274126
27856,0.02269355
27857,0.01253537
27858,0.0046008
27859,0.01386439
27860,0.00720732
27861,0.04549208
27862,0.17908736
27863,0.00237603
27865,0.02417951
27870,0.00538118
27871,0.01297437
27873,0.00711555
27874,0.08662375
27877,0.02985471
27880,0.05774152
27881,0.0073754
27882,0.04003826
27883,0.03116082
27884,0.06483538
27885,0.2112543
27887,0.09906603
27890,0.01186932
27892,0.02086941
27893,0.00990175
27895,0.24058467
27897,0.03847362
27901,0.00022057
27902,0.14083664
27903,0.01615126
27904,0.01499185
27906,0.03037197
27907,0.02152431
27909,0.1946326
27910,0.0652847
27911,0.00865077
27913,0.14435016
27915,0.01800461
27917,0.08422326
27918,0.03806366
27921,0.17014015
27922,0.28120196
27925,0.16591941
27926,0.00871178
27927,0.20725805
27930,0.01338938
27931,0.0079317
27932,0.12319967
27934,0.00903407
27935,0.01507754
27938,0.00045147
27941,0.02816694
27942,0.00937448
27944,0.16131763
27946,0.03994169
27947,0.02800093
27951,0.02301968
27953,0.00762523
27957,0.01553326
27963,0.06035795
27965,0.12770112
27966,0.01143228
27969,0.28978118
27970,0.00883563
27971,0.06039212
27972,0.00754275
27974,0.00098349
27976,0.03259056
27977,0.07288837
27979,0.07113323
27980,0.00569683
27984,0.00855957
27985,0.00649699
27988,0.001097
27989,0.01167521
27992,0.01096878
27996,0.00665326
27997,0.00025478
